year,doy_start,date_start,date_end,variable,region,box_min_lat,box_max_lat,box_min_lon,box_max_lon,value_mean,value_min,value_max,value_std,n_valid_pixels,source_granule
2020,145,2020-05-24,2020-05-31,chlor_a,Kerala,8.0,12.5,74.0,77.0,0.8926283299027244,0.15721455216407776,41.938697814941406,2.2365940556450448,1464,AQUA_MODIS.20200524_20200531.L3m.8D.CHL.chlor_a.4km.nc
2020,145,2020-05-24,2020-05-31,chlor_a,Karnataka,12.0,15.0,74.0,76.0,0.7253979124128819,0.2691675126552582,2.3888964653015137,0.4840625287146003,80,AQUA_MODIS.20200524_20200531.L3m.8D.CHL.chlor_a.4km.nc
2020,153,2020-06-01,2020-06-08,sst,Kerala,8.0,12.5,74.0,77.0,29.856510621410305,27.91499900817871,31.084999084472656,0.6546711893919844,1770,AQUA_MODIS.20200601_20200608.L3m.8D.SST.sst.4km.nc
2020,153,2020-06-01,2020-06-08,sst,Karnataka,12.0,15.0,74.0,76.0,29.149857329599786,26.91499900817871,32.89999771118164,0.7293253842511381,528,AQUA_MODIS.20200601_20200608.L3m.8D.SST.sst.4km.nc
2020,153,2020-06-01,2020-06-08,chlor_a,Kerala,8.0,12.5,74.0,77.0,0.3181227438162465,0.1846950352191925,1.527414321899414,0.19827663332370768,701,AQUA_MODIS.20200601_20200608.L3m.8D.CHL.chlor_a.4km.nc
2020,161,2020-06-09,2020-06-16,sst,Kerala,8.0,12.5,74.0,77.0,29.50124826455665,27.0049991607666,33.22999954223633,0.7875831444719632,2346,AQUA_MODIS.20200609_20200616.L3m.8D.SST.sst.4km.nc
2020,161,2020-06-09,2020-06-16,sst,Karnataka,12.0,15.0,74.0,76.0,28.85235779240446,28.40999984741211,29.739999771118164,0.34429647480822395,53,AQUA_MODIS.20200609_20200616.L3m.8D.SST.sst.4km.nc
2020,161,2020-06-09,2020-06-16,chlor_a,Kerala,8.0,12.5,74.0,77.0,0.6373311410305881,0.19785769283771515,21.2873477935791,1.5700849212792694,1190,AQUA_MODIS.20200609_20200616.L3m.8D.CHL.chlor_a.4km.nc
2020,161,2020-06-09,2020-06-16,chlor_a,Karnataka,12.0,15.0,74.0,76.0,0.4431191682815552,0.4431191682815552,0.4431191682815552,0.0,1,AQUA_MODIS.20200609_20200616.L3m.8D.CHL.chlor_a.4km.nc
2020,169,2020-06-17,2020-06-24,sst,Kerala,8.0,12.5,74.0,77.0,28.965229378947335,26.149999618530273,31.010000228881836,0.7255017150422485,2065,AQUA_MODIS.20200617_20200624.L3m.8D.SST.sst.4km.nc
2020,169,2020-06-17,2020-06-24,sst,Karnataka,12.0,15.0,74.0,76.0,28.775409226623626,27.91499900817871,30.795000076293945,0.40308688729796277,671,AQUA_MODIS.20200617_20200624.L3m.8D.SST.sst.4km.nc
2020,169,2020-06-17,2020-06-24,chlor_a,Kerala,8.0,12.5,74.0,77.0,1.021768975960112,0.17510269582271576,8.982102394104004,1.0603767367053134,348,AQUA_MODIS.20200617_20200624.L3m.8D.CHL.chlor_a.4km.nc
2020,169,2020-06-17,2020-06-24,chlor_a,Karnataka,12.0,15.0,74.0,76.0,0.7253484076509873,0.17496369779109955,3.5432450771331787,0.8182790987822657,240,AQUA_MODIS.20200617_20200624.L3m.8D.CHL.chlor_a.4km.nc
2020,177,2020-06-25,2020-07-02,sst,Kerala,8.0,12.5,74.0,77.0,28.544970176275623,26.0049991607666,33.349998474121094,0.8059858060489216,1884,AQUA_MODIS.20200625_20200702.L3m.8D.SST.sst.4km.nc
2020,177,2020-06-25,2020-07-02,sst,Karnataka,12.0,15.0,74.0,76.0,29.121118754296752,26.744998931884766,32.59000015258789,0.6066088613539059,804,AQUA_MODIS.20200625_20200702.L3m.8D.SST.sst.4km.nc
2020,177,2020-06-25,2020-07-02,chlor_a,Kerala,8.0,12.5,74.0,77.0,1.2039774213971077,0.12142425030469894,44.78667068481445,2.16761563877839,1392,AQUA_MODIS.20200625_20200702.L3m.8D.CHL.chlor_a.4km.nc
2020,177,2020-06-25,2020-07-02,chlor_a,Karnataka,12.0,15.0,74.0,76.0,1.7171291702208311,0.14236098527908325,9.74248218536377,2.0366010880066163,575,AQUA_MODIS.20200625_20200702.L3m.8D.CHL.chlor_a.4km.nc
2020,185,2020-07-03,2020-07-10,sst,Kerala,8.0,12.5,74.0,77.0,29.036735466548375,26.09000015258789,32.10499954223633,0.8254782861448592,2016,AQUA_MODIS.20200703_20200710.L3m.8D.SST.sst.4km.nc
2020,185,2020-07-03,2020-07-10,sst,Karnataka,12.0,15.0,74.0,76.0,28.450833002726238,28.170000076293945,28.80500030517578,0.24066616482460593,6,AQUA_MODIS.20200703_20200710.L3m.8D.SST.sst.4km.nc
2020,185,2020-07-03,2020-07-10,chlor_a,Kerala,8.0,12.5,74.0,77.0,4.431596298432239,0.11858263611793518,15.38810920715332,3.318264092186942,107,AQUA_MODIS.20200703_20200710.L3m.8D.CHL.chlor_a.4km.nc
2020,193,2020-07-11,2020-07-18,sst,Kerala,8.0,12.5,74.0,77.0,29.2909422809654,25.65999984741211,32.10499954223633,1.0517569083235212,2296,AQUA_MODIS.20200711_20200718.L3m.8D.SST.sst.4km.nc
2020,193,2020-07-11,2020-07-18,sst,Karnataka,12.0,15.0,74.0,76.0,28.16619939804077,27.15999984741211,29.31999969482422,0.40882754994850584,100,AQUA_MODIS.20200711_20200718.L3m.8D.SST.sst.4km.nc
2020,193,2020-07-11,2020-07-18,chlor_a,Kerala,8.0,12.5,74.0,77.0,1.7306309701179399,0.0880143865942955,36.69414520263672,3.302211819688751,1915,AQUA_MODIS.20200711_20200718.L3m.8D.CHL.chlor_a.4km.nc
2020,193,2020-07-11,2020-07-18,chlor_a,Karnataka,12.0,15.0,74.0,76.0,0.20280881375074386,0.18050357699394226,0.22954228520393372,0.01633154222383781,10,AQUA_MODIS.20200711_20200718.L3m.8D.CHL.chlor_a.4km.nc
2020,201,2020-07-19,2020-07-26,sst,Kerala,8.0,12.5,74.0,77.0,28.235108717712674,26.024999618530273,32.30999755859375,0.6731395449794569,2698,AQUA_MODIS.20200719_20200726.L3m.8D.SST.sst.4km.nc
2020,201,2020-07-19,2020-07-26,sst,Karnataka,12.0,15.0,74.0,76.0,28.624578161503578,26.584999084472656,31.23499870300293,0.6096131495975603,831,AQUA_MODIS.20200719_20200726.L3m.8D.SST.sst.4km.nc
2020,201,2020-07-19,2020-07-26,chlor_a,Kerala,8.0,12.5,74.0,77.0,2.6755040566911488,0.09669563919305801,33.225704193115234,3.1425313076164594,1101,AQUA_MODIS.20200719_20200726.L3m.8D.CHL.chlor_a.4km.nc
2020,201,2020-07-19,2020-07-26,chlor_a,Karnataka,12.0,15.0,74.0,76.0,2.779515507579264,0.09669563919305801,13.714706420898438,3.347540565639916,288,AQUA_MODIS.20200719_20200726.L3m.8D.CHL.chlor_a.4km.nc
2020,209,2020-07-27,2020-08-03,sst,Kerala,8.0,12.5,74.0,77.0,28.819712222030354,25.649999618530273,30.41499900817871,0.6462792467000806,3361,AQUA_MODIS.20200727_20200803.L3m.8D.SST.sst.4km.nc
2020,209,2020-07-27,2020-08-03,sst,Karnataka,12.0,15.0,74.0,76.0,28.886402091289536,27.514999389648438,30.404998779296875,0.5215757341324394,442,AQUA_MODIS.20200727_20200803.L3m.8D.SST.sst.4km.nc
2020,209,2020-07-27,2020-08-03,chlor_a,Kerala,8.0,12.5,74.0,77.0,3.2204249073490234,0.11058073490858078,86.05210876464844,7.310433961917629,1973,AQUA_MODIS.20200727_20200803.L3m.8D.CHL.chlor_a.4km.nc
2020,209,2020-07-27,2020-08-03,chlor_a,Karnataka,12.0,15.0,74.0,76.0,0.5021582233697869,0.16605162620544434,18.4531307220459,1.6745724591341655,258,AQUA_MODIS.20200727_20200803.L3m.8D.CHL.chlor_a.4km.nc
2020,217,2020-08-04,2020-08-11,sst,Kerala,8.0,12.5,74.0,77.0,27.15078553081797,25.059999465942383,28.529998779296875,0.8809059525917188,2118,AQUA_MODIS.20200804_20200811.L3m.8D.SST.sst.4km.nc
2020,217,2020-08-04,2020-08-11,sst,Karnataka,12.0,15.0,74.0,76.0,27.01999855041504,27.01999855041504,27.01999855041504,0.0,2,AQUA_MODIS.20200804_20200811.L3m.8D.SST.sst.4km.nc
2020,217,2020-08-04,2020-08-11,chlor_a,Kerala,8.0,12.5,74.0,77.0,2.4506193647033783,0.3738468587398529,43.43132400512695,3.0541844034457286,863,AQUA_MODIS.20200804_20200811.L3m.8D.CHL.chlor_a.4km.nc
2020,225,2020-08-12,2020-08-19,sst,Kerala,8.0,12.5,74.0,77.0,27.202876381434248,24.889999389648438,28.78499984741211,0.5529201033101371,1366,AQUA_MODIS.20200812_20200819.L3m.8D.SST.sst.4km.nc
2020,225,2020-08-12,2020-08-19,sst,Karnataka,12.0,15.0,74.0,76.0,27.615751252138526,26.119998931884766,28.399999618530273,0.466096158977425,133,AQUA_MODIS.20200812_20200819.L3m.8D.SST.sst.4km.nc
2020,225,2020-08-12,2020-08-19,chlor_a,Kerala,8.0,12.5,74.0,77.0,7.16120736574258,0.3433721959590912,33.497928619384766,7.104162075186788,796,AQUA_MODIS.20200812_20200819.L3m.8D.CHL.chlor_a.4km.nc
2020,233,2020-08-20,2020-08-27,sst,Kerala,8.0,12.5,74.0,77.0,28.29423078975162,26.385000228881836,30.764999389648438,0.8220200041196155,592,AQUA_MODIS.20200820_20200827.L3m.8D.SST.sst.4km.nc
2020,233,2020-08-20,2020-08-27,chlor_a,Kerala,8.0,12.5,74.0,77.0,0.730723364223348,0.352786123752594,7.594666004180908,0.729632594811276,202,AQUA_MODIS.20200820_20200827.L3m.8D.CHL.chlor_a.4km.nc
2020,241,2020-08-28,2020-09-04,sst,Kerala,8.0,12.5,74.0,77.0,28.65978358013647,26.10999870300293,32.564998626708984,0.5084828206846771,4333,AQUA_MODIS.20200828_20200904.L3m.8D.SST.sst.4km.nc
2020,241,2020-08-28,2020-09-04,sst,Karnataka,12.0,15.0,74.0,76.0,28.80920814103149,27.55500030517578,31.809999465942383,0.4385225969560779,1188,AQUA_MODIS.20200828_20200904.L3m.8D.SST.sst.4km.nc
2020,241,2020-08-28,2020-09-04,chlor_a,Kerala,8.0,12.5,74.0,77.0,1.5706643208544304,0.141047865152359,65.32575988769531,3.1355413706317767,3290,AQUA_MODIS.20200828_20200904.L3m.8D.CHL.chlor_a.4km.nc
